year,month,county,abrState,name,CAT,recovery,numInMonth,numInSeason,recoverCount,prevProd,Production,vmax,mslp,time,takeupTotal,ratePoverty,houseMedianValue,houseOccupied,houseTotal,sumBuildingCoverage,policyCount
2017,10,Yates County,NY,nate,EX,4,1,1,1,29746,0,25,1005,0.545454545,0.00159756,8.5,87,9338,13771,3560300,22
2017,11,Yates County,NY,nate,EX,4,1,1,2,29746,27779,25,1005,0.545454545,0.001524944,8.5,87,9338,13771,3382300,21
2017,12,Yates County,NY,nate,EX,4,1,1,3,29746,25422,25,1005,0.545454545,0.001452327,8.5,87,9338,13771,3132300,20
2018,1,Yates County,NY,nate,EX,4,1,1,4,29746,39655,25,1005,0.545454545,0.001159841,7.9,89,9029,13795,2423800,16
2012,10,Adams County,PA,sandy,EX,4,1,1,1,468632.581,366636.988,55,972,1.2,0.002057462,5.6,204000,38291,40827,11937900,84
2012,11,Adams County,PA,sandy,EX,4,1,1,2,468632.581,355188.387,55,972,1.2,0.002130943,5.6,204000,38291,40827,12460100,87
2012,12,Adams County,PA,sandy,EX,4,1,1,3,468632.581,63060.045,55,972,1.2,0.002081956,5.6,204000,38291,40827,11801700,85
2013,1,Adams County,PA,sandy,EX,4,1,1,4,468632.581,505786.662,55,972,1.2,0.002052435,5.8,198200,38141,40927,11591700,84
2012,10,Allegheny County,PA,sandy,EX,46,1,1,1,709496.082,572576.968,40,990,1,0.001149072,8.8,120300,524392,589171,74855300,677
2012,11,Allegheny County,PA,sandy,EX,46,1,1,2,709496.082,588366.184,40,990,1,0.00110664,8.8,120300,524392,589171,72290700,652
2012,12,Allegheny County,PA,sandy,EX,46,1,1,3,709496.082,615065.321,40,990,1,0.001087969,8.8,120300,524392,589171,71723400,641
2013,1,Allegheny County,PA,sandy,EX,46,1,1,4,709496.082,603644.264,40,990,1,0.001075353,8.9,122400,526004,588644,69886000,633
2013,2,Allegheny County,PA,sandy,EX,46,1,1,5,709496.082,685179.167,40,990,1,0.00109404,8.9,122400,526004,588644,70991200,644
2013,3,Allegheny County,PA,sandy,EX,46,1,1,6,709496.082,678632.496,40,990,1,0.00112292,8.9,122400,526004,588644,73520900,661
2013,4,Allegheny County,PA,sandy,EX,46,1,1,7,709496.082,695302.879,40,990,1,0.001082148,8.9,122400,526004,588644,70557600,637
2013,5,Allegheny County,PA,sandy,EX,46,1,1,8,709496.082,431317.745,40,990,1,0.001087245,8.9,122400,526004,588644,70786000,640
2013,6,Allegheny County,PA,sandy,EX,46,1,1,9,709496.082,617557.236,40,990,1,0.001077052,8.9,122400,526004,588644,70632100,634
2013,7,Allegheny County,PA,sandy,EX,46,1,1,10,709496.082,674752.967,40,990,1,0.001121221,8.9,122400,526004,588644,72314500,660
2013,8,Allegheny County,PA,sandy,EX,46,1,1,11,709496.082,580210.968,40,990,1,0.001133113,8.9,122400,526004,588644,73357800,667
2013,9,Allegheny County,PA,sandy,EX,46,1,1,12,709496.082,396273.505,40,990,1,0.001124619,8.9,122400,526004,588644,73525500,662
2013,10,Allegheny County,PA,sandy,EX,46,1,1,13,709496.082,363961.005,40,990,1,0.001133113,8.9,122400,526004,588644,72966100,667
2013,11,Allegheny County,PA,sandy,EX,46,1,1,14,709496.082,521508.804,40,990,1,0.001077052,8.9,122400,526004,588644,69299100,634
2013,12,Allegheny County,PA,sandy,EX,46,1,1,15,709496.082,707044.971,40,990,1,0.001034581,8.9,122400,526004,588644,66628300,609
2014,1,Allegheny County,PA,sandy,EX,46,1,1,16,709496.082,683777.342,40,990,1,0.000987762,9,124800,527445,589211,62734900,582
2014,2,Allegheny County,PA,sandy,EX,46,1,1,17,709496.082,627269.982,40,990,1,0.000979276,9,124800,527445,589211,61470600,577
2014,3,Allegheny County,PA,sandy,EX,46,1,1,18,709496.082,692290.534,40,990,1,0.000989459,9,124800,527445,589211,63602900,583
2014,4,Allegheny County,PA,sandy,EX,46,1,1,19,709496.082,629185.705,40,990,1,0.000936846,9,124800,527445,589211,60342600,552
2014,5,Allegheny County,PA,sandy,EX,46,1,1,20,709496.082,401765.918,40,990,1,0.000931754,9,124800,527445,589211,60266300,549
2014,6,Allegheny County,PA,sandy,EX,46,1,1,21,709496.082,678075.077,40,990,1,0.000889325,9,124800,527445,589211,58348100,524
2014,7,Allegheny County,PA,sandy,EX,46,1,1,22,709496.082,656417.708,40,990,1,0.000899508,9,124800,527445,589211,58658600,530
2014,8,Allegheny County,PA,sandy,EX,46,1,1,23,709496.082,635582.201,40,990,1,0.000889325,9,124800,527445,589211,58452900,524
2014,9,Allegheny County,PA,sandy,EX,46,1,1,24,709496.082,546810.475,40,990,1,0.000836712,9,124800,527445,589211,54323700,493
2014,10,Allegheny County,PA,sandy,EX,46,1,1,25,709496.082,596655.855,40,990,1,0.000823135,9,124800,527445,589211,51947800,485
2014,11,Allegheny County,PA,sandy,EX,46,1,1,26,709496.082,628358.828,40,990,1,0.000792585,9,124800,527445,589211,51143400,467
2014,12,Allegheny County,PA,sandy,EX,46,1,1,27,709496.082,602605.387,40,990,1,0.000802768,9,124800,527445,589211,52949600,473
2015,1,Allegheny County,PA,sandy,EX,46,1,1,28,709496.082,548813.629,40,990,1,0.000803824,9,1879,529534,589681,52463600,474
2015,2,Allegheny County,PA,sandy,EX,46,1,1,29,709496.082,621414.863,40,990,1,0.00080552,9,1879,529534,589681,52255200,475
2015,3,Allegheny County,PA,sandy,EX,46,1,1,30,709496.082,471062.636,40,990,1,0.000802129,9,1879,529534,589681,52346900,473
2015,4,Allegheny County,PA,sandy,EX,46,1,1,31,709496.082,293159.622,40,990,1,0.000747862,9,1879,529534,589681,49015700,441
2015,5,Allegheny County,PA,sandy,EX,46,1,1,32,709496.082,424050.172,40,990,1,0.000729208,9,1879,529534,589681,46748000,430
2015,6,Allegheny County,PA,sandy,EX,46,1,1,33,709496.082,473639.905,40,990,1,0.000688508,9,1879,529534,589681,45602200,406
2015,7,Allegheny County,PA,sandy,EX,46,1,1,34,709496.082,698071.347,40,990,1,0.000702075,9,1879,529534,589681,45859000,414
2015,8,Allegheny County,PA,sandy,EX,46,1,1,35,709496.082,625830.175,40,990,1,0.000673245,9,1879,529534,589681,44863700,397
2015,9,Allegheny County,PA,sandy,EX,46,1,1,36,709496.082,523507.287,40,990,1,0.000641025,9,1879,529534,589681,42190500,378
2015,10,Allegheny County,PA,sandy,EX,46,1,1,37,709496.082,651929.67,40,990,1,0.000635937,9,1879,529534,589681,41756400,375
2015,11,Allegheny County,PA,sandy,EX,46,1,1,38,709496.082,485857.116,40,990,1,0.0006105,9,1879,529534,589681,41735400,360
2015,12,Allegheny County,PA,sandy,EX,46,1,1,39,709496.082,482233.591,40,990,1,0.000586758,9,1879,529534,589681,40127400,346
2016,1,Allegheny County,PA,sandy,EX,46,1,1,40,709496.082,546094.184,40,990,1,0.000571041,8.7,1978,531075,590150,38139400,337
2016,2,Allegheny County,PA,sandy,EX,46,1,1,41,709496.082,520719.828,40,990,1,0.000562569,8.7,1978,531075,590150,37096600,332
2016,3,Allegheny County,PA,sandy,EX,46,1,1,42,709496.082,660764.856,40,990,1,0.000555791,8.7,1978,531075,590150,37199000,328
2016,4,Allegheny County,PA,sandy,EX,46,1,1,43,709496.082,602558.805,40,990,1,0.00051004,8.7,1978,531075,590150,35393200,301
2016,5,Allegheny County,PA,sandy,EX,46,1,1,44,709496.082,513763.894,40,990,1,0.000499873,8.7,1978,531075,590150,33511400,295
2016,6,Allegheny County,PA,sandy,EX,46,1,1,45,709496.082,489763.805,40,990,1,0.000474456,8.7,1978,531075,590150,32947500,280
2016,7,Allegheny County,PA,sandy,EX,46,1,1,46,709496.082,724650.541,40,990,1,0.000469372,8.7,1978,531075,590150,31297700,277
2012,10,Armstrong County,PA,sandy,EX,3,1,1,1,537799.537,412139.407,40,990,1,0.002829289,9,92300,28724,32517,8395300,92
2012,11,Armstrong County,PA,sandy,EX,3,1,1,2,537799.537,504622.101,40,990,1,0.002767783,9,92300,28724,32517,8182200,90
2012,12,Armstrong County,PA,sandy,EX,3,1,1,3,537799.537,860150.183,40,990,1,0.00273703,9,92300,28724,32517,7759500,89
2012,10,Blair County,PA,sandy,EX,2,1,1,1,24662.439,35506.802,50,983,1.2,0.004496818,9.4,103700,51490,56262,23095500,253
2012,11,Blair County,PA,sandy,EX,2,1,1,2,24662.439,37416.512,50,983,1.2,0.00463901,9.4,103700,51490,56262,23834400,261
2018,9,Blair County,PA,florence,EX,2,1,1,1,23394.917,25061.44,25,1007,0.461538462,0.000369933,10.6,136,51625,56767,1664600,21
2018,10,Blair County,PA,florence,EX,2,1,1,2,23394.917,36018.355,25,1007,0.461538462,0.000387549,10.6,136,51625,56767,1706600,22
2012,10,Cambria County,PA,sandy,EX,2,1,1,1,193155.243,183116.439,40,986,2.2,0.002863845,9.8,87300,58502,65646,10668300,188
2012,11,Cambria County,PA,sandy,EX,2,1,1,2,193155.243,207745.662,40,986,2.2,0.003000944,9.8,87300,58502,65646,11353600,197
2018,9,Cambria County,PA,florence,EX,3,1,1,1,202086.925,162299.054,25,1007,0.461538462,0.000227694,10.4,88,56793,65878,965400,15
2018,10,Cambria County,PA,florence,EX,3,1,1,2,202086.925,174809.549,25,1007,0.461538462,0.000197334,10.4,88,56793,65878,905000,13
2018,11,Cambria County,PA,florence,EX,3,1,1,3,202086.925,229952.827,25,1007,0.461538462,0.000197334,10.4,88,56793,65878,905000,13
2018,9,Centre County,PA,florence,EX,2,1,1,1,4625.34,2437.48,25,1007,0.461538462,9.05E-05,5.5,310,57908,66312,678000,6
2018,10,Centre County,PA,florence,EX,2,1,1,2,4625.34,5104.48,25,1007,0.461538462,9.05E-05,5.5,310,57908,66312,678000,6
2012,10,Chester County,PA,sandy,EX,7,1,1,1,1722.026,1674.938,70,955,1,0.001903702,4.1,329700,183793,192257,68132300,366
2012,11,Chester County,PA,sandy,EX,7,1,1,2,1722.026,1636.354,70,955,1,0.001945313,4.1,329700,183793,192257,69567200,374
2012,12,Chester County,PA,sandy,EX,7,1,1,3,1722.026,1706.608,70,955,1,0.001955716,4.1,329700,183793,192257,70848000,376
2013,1,Chester County,PA,sandy,EX,7,1,1,4,1722.026,1495.128,70,955,1,0.001900707,4.2,325200,184788,193086,68622900,367
2013,2,Chester County,PA,sandy,EX,7,1,1,5,1722.026,1312.874,70,955,1,0.001874812,4.2,325200,184788,193086,66575700,362
2013,3,Chester County,PA,sandy,EX,7,1,1,6,1722.026,1628.326,70,955,1,0.001864454,4.2,325200,184788,193086,66000800,360
2013,4,Chester County,PA,sandy,EX,7,1,1,7,1722.026,1746.325,70,955,1,0.001874812,4.2,325200,184788,193086,67052300,362
2012,10,Cumberland County,PA,sandy,EX,3,1,1,1,4748.288,4557.739,55,972,1.2,0.00270411,5.2,183500,94776,99848,32953700,270
2012,11,Cumberland County,PA,sandy,EX,3,1,1,2,4748.288,4675.333,55,972,1.2,0.002634004,5.2,183500,94776,99848,32029800,263
2012,12,Cumberland County,PA,sandy,EX,3,1,1,3,4748.288,4776.943,55,972,1.2,0.002523836,5.2,183500,94776,99848,30564600,252
2018,9,Fayette County,PA,florence,EX,2,1,1,1,452749.903,459256.204,25,1007,0.461538462,0.000188475,13.1,175,54511,63669,766700,12
2018,10,Fayette County,PA,florence,EX,2,1,1,2,452749.903,471975.863,25,1007,0.461538462,0.000109944,13.1,175,54511,63669,639700,7
2012,10,Franklin County,PA,sandy,EX,4,1,1,1,5289.615,4748.96,50,978,2.4,0.001045859,7,178200,58044,63106,10265900,66
2012,11,Franklin County,PA,sandy,EX,4,1,1,2,5289.615,4792.739,50,978,2.4,0.001030013,7,178200,58044,63106,10009900,65
2012,12,Franklin County,PA,sandy,EX,4,1,1,3,5289.615,5182.876,50,978,2.4,0.001061706,7,178200,58044,63106,10236900,67
2013,1,Franklin County,PA,sandy,EX,4,1,1,4,5289.615,5412.664,50,978,2.4,0.001056699,7.6,177500,58273,63405,10099500,67
2012,10,Huntingdon County,PA,sandy,EX,2,1,1,1,3114.304,5271.216,50,983,1.2,0.004562534,8.4,112800,16882,22356,8562600,102
2012,11,Huntingdon County,PA,sandy,EX,2,1,1,2,3114.304,8270.083,50,983,1.2,0.004562534,8.4,112800,16882,22356,8144000,102
2018,9,Huntingdon County,PA,florence,EX,2,1,1,1,10202.815,11737.156,25,1007,0.461538462,0.0002651,9.5,93,16808,22633,352200,6
2018,10,Huntingdon County,PA,florence,EX,2,1,1,2,10202.815,13286.01,25,1007,0.461538462,0.000220916,9.5,93,16808,22633,252200,5
2012,10,Indiana County,PA,sandy,EX,3,1,1,1,1961062.684,1949705.694,40,990,1,0.001987448,10,104600,34483,38240,7076600,76
2012,11,Indiana County,PA,sandy,EX,3,1,1,2,1961062.684,1952322.089,40,990,1,0.0020659,10,104600,34483,38240,7416500,79
2012,12,Indiana County,PA,sandy,EX,3,1,1,3,1961062.684,1977717.926,40,990,1,0.0020659,10,104600,34483,38240,7604700,79
2018,9,Lackawanna County,PA,florence,EX,3,1,1,1,493271.785,530218.132,25,1006,0.545454545,0.000160547,10.7,254,86628,99659,1963100,16
2018,10,Lackawanna County,PA,florence,EX,3,1,1,2,493271.785,404230.176,25,1006,0.545454545,0.00019065,10.7,254,86628,99659,2238100,19
2018,11,Lackawanna County,PA,florence,EX,3,1,1,3,493271.785,500019.169,25,1006,0.545454545,0.000160547,10.7,254,86628,99659,2038100,16
2012,10,Lancaster County,PA,sandy,EX,2,1,1,1,38331.38,80045.177,55,960,2.2,0.001134122,7.2,189600,193306,202800,30901300,230
2012,11,Lancaster County,PA,sandy,EX,2,1,1,2,38331.38,123881.336,55,960,2.2,0.001094675,7.2,189600,193306,202800,29420700,222
2012,10,Lawrence County,PA,sandy,EX,2,1,1,1,5562,23205,35,993,4.5,0.001660318,10.8,96800,36712,40956,4581100,68
2012,11,Lawrence County,PA,sandy,EX,2,1,1,2,5562,78365,35,993,4.5,0.001611485,10.8,96800,36712,40956,4558000,66
2012,10,Mercer County,PA,sandy,EX,2,1,1,1,2.164,1.627,35,994,1.5,0.000502717,9.3,103700,46389,51719,2961600,26
2012,11,Mercer County,PA,sandy,EX,2,1,1,2,2.164,2.834,35,994,1.5,0.000464046,9.3,103700,46389,51719,2681600,24
2017,10,Mercer County,PA,nate,EX,2,1,1,1,131.32,132.3,25,1005,0.352941176,0.000115126,9.9,163,45805,52117,680000,6
2017,11,Mercer County,PA,nate,EX,2,1,1,2,131.32,202.86,25,1005,0.352941176,0.000115126,9.9,163,45805,52117,610000,6
2018,9,Somerset County,PA,florence,EX,2,1,1,1,64888.618,72528.464,25,1007,0.461538462,0.000286302,8.9,81,29708,38421,1029800,11
2018,10,Somerset County,PA,florence,EX,2,1,1,2,64888.618,109082.996,25,1007,0.461538462,0.000286302,8.9,81,29708,38421,897800,11
2017,10,Warren County,PA,nate,EX,2,1,1,1,-17047.799,-13309.007,25,1005,0.545454545,0.000636645,9.5,39,17095,23561,1189600,15
2017,11,Warren County,PA,nate,EX,2,1,1,2,-17047.799,-13872.707,25,1005,0.545454545,0.000509316,9.5,39,17095,23561,845600,12
2018,9,Wayne County,PA,florence,EX,2,1,1,1,19232.592,19156.838,25,1006,0.545454545,0.000124069,6.9,142,18739,32240,900000,4
2018,10,Wayne County,PA,florence,EX,2,1,1,2,19232.592,23575.719,25,1006,0.545454545,0.000124069,6.9,142,18739,32240,900000,4
2012,10,Westmoreland County,PA,sandy,EX,2,1,1,1,1652.084,2796.289,40,990,1,0.001349913,7.2,131800,153064,168159,25640100,227
2012,11,Westmoreland County,PA,sandy,EX,2,1,1,2,1652.084,4387.135,40,990,1,0.001361806,7.2,131800,153064,168159,26158200,229
2018,9,Westmoreland County,PA,florence,EX,3,1,1,1,5988.436,5558.604,25,1007,0.461538462,0.000129246,6.7,547,151665,170218,2157700,22
2018,10,Westmoreland County,PA,florence,EX,3,1,1,2,5988.436,5763.624,25,1007,0.461538462,0.000117496,6.7,547,151665,170218,2112700,20
2018,11,Westmoreland County,PA,florence,EX,3,1,1,3,5988.436,6218.717,25,1007,0.461538462,0.000111622,6.7,547,151665,170218,2062700,19
2018,9,Wyoming County,PA,florence,EX,11,1,1,1,113823.648,103638.189,25,1006,0.545454545,0.000518403,7.5,51,10784,13503,780600,7
2018,10,Wyoming County,PA,florence,EX,11,1,1,2,113823.648,108298.267,25,1006,0.545454545,0.000518403,7.5,51,10784,13503,780600,7
2018,11,Wyoming County,PA,florence,EX,11,1,1,3,113823.648,94862.168,25,1006,0.545454545,0.000518403,7.5,51,10784,13503,780600,7
2018,12,Wyoming County,PA,florence,EX,11,1,1,4,113823.648,95573.723,25,1006,0.545454545,0.000518403,7.5,51,10784,13503,780600,7
2019,1,Wyoming County,PA,florence,EX,11,1,1,5,113823.648,110782.517,25,1006,0.545454545,0.000444346,7.5,51,10784,13503,580600,6
2019,2,Wyoming County,PA,florence,EX,11,1,1,6,113823.648,102583.223,25,1006,0.545454545,0.000444346,7.5,51,10784,13503,580600,6
2019,3,Wyoming County,PA,florence,EX,11,1,1,7,113823.648,109674.569,25,1006,0.545454545,0.000370288,7.5,51,10784,13503,527500,5
2019,4,Wyoming County,PA,florence,EX,11,1,1,8,113823.648,85985.697,25,1006,0.545454545,0.000370288,7.5,51,10784,13503,527500,5
2019,5,Wyoming County,PA,florence,EX,11,1,1,9,113823.648,91861.63,25,1006,0.545454545,0.000370288,7.5,51,10784,13503,560500,5
2019,6,Wyoming County,PA,florence,EX,11,1,1,10,113823.648,105215.804,25,1006,0.545454545,0.00029623,7.5,51,10784,13503,479900,4
2019,7,Wyoming County,PA,florence,EX,11,1,1,11,113823.648,118087.336,25,1006,0.545454545,0.000222173,7.5,51,10784,13503,400000,3
2012,10,York County,PA,sandy,EX,2,1,1,1,1920702.692,2049427.01,55,972,1.2,0.001606997,6.7,177200,168128,178594,37888200,287
2012,11,York County,PA,sandy,EX,2,1,1,2,1920702.692,2419903.934,55,972,1.2,0.001539805,6.7,177200,168128,178594,37305200,275
2013,6,Newport County,RI,andrea,EX,2,1,1,1,134688,117799,40,998,1,0.018406231,5.4,355800,34774,41725,153253900,768
2013,7,Newport County,RI,andrea,EX,2,1,1,2,134688,146003,40,998,1,0.018741762,5.4,355800,34774,41725,155415900,782
2013,6,Washington County,RI,andrea,EX,2,1,1,1,349.308,424.227,40,998,1,0.021700428,4.4,321900,49430,62349,282414100,1353
2013,7,Washington County,RI,andrea,EX,2,1,1,2,349.308,1323.893,40,998,1,0.022454249,4.4,321900,49430,62349,292619300,1400
2018,9,Aiken County,SC,florence,TS,2,1,1,1,197156.997,239735.004,35,1002,3.5,0.000171201,12.9,424,66710,75934,2447200,13
2018,10,Aiken County,SC,florence,TS,2,1,1,2,197156.997,326041,35,1002,3.5,0.000184371,12.9,424,66710,75934,2747200,14
2012,5,Beaufort County,SC,beryl,TS,2,1,1,1,4.688,6.459,35,1003,1,0.141978717,7.7,279400,64042,92373,2695181100,13115
2012,6,Beaufort County,SC,beryl,TS,2,1,1,2,4.688,6.939,35,1003,1,0.148008617,7.7,279400,64042,92373,2803824000,13672
2013,6,Beaufort County,SC,andrea,TS,3,1,1,1,-15.349,-10.401,40,996,0.545454545,0.12132828,8.5,275500,64417,92872,2313795200,11268
2013,7,Beaufort County,SC,andrea,TS,3,1,1,2,-15.349,-30.138,40,996,0.545454545,0.117441209,8.5,275500,64417,92872,2238596700,10907
2013,8,Beaufort County,SC,andrea,TS,3,1,1,3,-15.349,-10.359,40,996,0.545454545,0.116881299,8.5,275500,64417,92872,2216850000,10855
2016,9,Beaufort County,SC,hermine,TS,2,1,1,1,-17.62,-16.133,50,991,0.75,0.07237586,8.1,2500,67345,94631,1347210500,6849
2016,10,Beaufort County,SC,hermine,TS,2,1,1,2,-17.62,-13.9,50,991,0.75,0.069152815,8.1,2500,67345,94631,1297850100,6544
2012,5,Berkeley County,SC,beryl,TS,3,1,1,1,1541197.634,1538667.309,40,1001,1,0.018894179,11.3,150900,63390,73303,303387900,1385
2012,6,Berkeley County,SC,beryl,TS,3,1,1,2,1541197.634,1525779.713,40,1001,1,0.019385291,11.3,150900,63390,73303,309892200,1421
2012,7,Berkeley County,SC,beryl,TS,3,1,1,3,1541197.634,1836384.887,40,1001,1,0.019808193,11.3,150900,63390,73303,317364100,1452
2013,6,Berkeley County,SC,andrea,TS,2,1,1,1,1267030.753,1183299.387,40,996,0.545454545,0.016397194,11.4,150400,65392,74281,261459900,1218
2013,7,Berkeley County,SC,andrea,TS,2,1,1,2,1267030.753,1278441.804,40,996,0.545454545,0.016531818,11.4,150400,65392,74281,263866400,1228
2016,5,Berkeley County,SC,bonnie,TD,2,1,1,1,1183090.978,933058.759,25,1011.5,12,0.011449057,10.1,647,70482,77823,194382300,891
2016,6,Berkeley County,SC,bonnie,TD,2,1,1,2,1183090.978,1291600.704,25,1011.5,12,0.011693201,10.1,647,70482,77823,196163600,910
2018,9,Calhoun County,SC,florence,TS,7,1,1,1,296774.397,309015.306,40,999,5,0.000134481,11.1,29,6121,7436,150000,1
2018,10,Calhoun County,SC,florence,TS,7,1,1,2,296774.397,114922.536,40,999,5,0,11.1,29,6121,7436,0,0
2018,11,Calhoun County,SC,florence,TS,7,1,1,3,296774.397,86706.542,40,999,5,0,11.1,29,6121,7436,0,0
2018,12,Calhoun County,SC,florence,TS,7,1,1,4,296774.397,165128.918,40,999,5,0,11.1,29,6121,7436,0,0
2019,1,Calhoun County,SC,florence,TS,7,1,1,5,296774.397,224941.166,40,999,5,0,11.1,29,6121,7436,0,0
2019,2,Calhoun County,SC,florence,TS,7,1,1,6,296774.397,227967.003,40,999,5,0,11.1,29,6121,7436,0,0
2019,3,Calhoun County,SC,florence,TS,7,1,1,7,296774.397,314783.097,40,999,5,0,11.1,29,6121,7436,0,0
2019,10,Calhoun County,SC,nestor,EX,2,1,1,1,335115.56,146428.056,40,1002,0.5,0,11.1,29,6121,7436,0,0
2019,11,Calhoun County,SC,nestor,EX,2,1,1,2,335115.56,337218.842,40,1002,0.5,0,11.1,29,6121,7436,0,0
2012,5,Charleston County,SC,beryl,TS,3,1,1,1,54389.175,56244.724,40,1001,1,0.097417269,12.4,240600,140932,170401,3454485500,16600
2012,6,Charleston County,SC,beryl,TS,3,1,1,2,54389.175,52326.94,40,1001,1,0.099083926,12.4,240600,140932,170401,3520101000,16884
2012,7,Charleston County,SC,beryl,TS,3,1,1,3,54389.175,55672.24,40,1001,1,0.101360908,12.4,240600,140932,170401,3605689100,17272
2016,5,Charleston County,SC,bonnie,TD,2,1,1,1,33054.935,44999.913,30,1009,7,0.04144403,11.3,5014,150921,178168,1526321900,7384
2016,6,Charleston County,SC,bonnie,TD,2,1,1,2,33054.935,46876.322,30,1009,7,0.040512325,11.3,5014,150921,178168,1507405900,7218
2016,10,Charleston County,SC,matthew,H1,2,1,1,1,47025.709,42556.341,75,971,1.5,0.034192448,11.3,5014,150921,178168,1282132900,6092
2016,11,Charleston County,SC,matthew,H1,2,1,1,2,47025.709,47376.32,75,971,1.5,0.032884693,11.3,5014,150921,178168,1245976800,5859
2018,10,Chester County,SC,michael,TS,2,1,1,1,36824.282,40947.962,45,990,0.6,0,16.4,7,12453,14752,0,0
2018,11,Chester County,SC,michael,TS,2,1,1,2,36824.282,44634.268,45,990,0.6,0,16.4,7,12453,14752,0,0
2018,9,Clarendon County,SC,florence,TS,2,1,1,1,0,0,45,998,6,0.000338238,18.3,73,13327,17739,955500,6
2018,10,Clarendon County,SC,florence,TS,2,1,1,2,0,0,45,998,6,0.000338238,18.3,73,13327,17739,955500,6
2012,5,Colleton County,SC,beryl,TS,2,1,1,1,92399,178064.999,35,1002,2,0.03600242,17.8,92900,15119,19832,165462100,714
2012,6,Colleton County,SC,beryl,TS,2,1,1,2,92399,101354,35,1002,2,0.034640984,17.8,92900,15119,19832,158938300,687
2013,6,Colleton County,SC,andrea,TS,2,1,1,1,17953,150264.003,40,996,0.545454545,0.020647773,16.2,89900,14905,19760,87235400,408
2013,7,Colleton County,SC,andrea,TS,2,1,1,2,17953,112554,40,996,0.545454545,0.019129555,16.2,89900,14905,19760,80651500,378
2016,9,Colleton County,SC,hermine,TS,3,1,1,1,484.384,462.72,50,991,0.75,0.009377059,16.8,64,14865,19729,40687100,185
2016,10,Colleton County,SC,hermine,TS,3,1,1,2,484.384,469.786,50,991,0.75,0.008768817,16.8,64,14865,19729,37888200,173
2016,11,Colleton County,SC,hermine,TS,3,1,1,3,484.384,484.58,50,991,0.75,0.008312636,16.8,64,14865,19729,36190900,164
2019,10,Darlington County,SC,nestor,EX,2,1,1,1,508722.197,592578.543,40,1002,0.5,3.26E-05,17.3,58,26592,30677,250000,1
2019,11,Darlington County,SC,nestor,EX,2,1,1,2,508722.197,579223.784,40,1002,0.5,0,17.3,58,26592,30677,0,0
2013,6,Dorchester County,SC,andrea,TS,2,1,1,1,0,0,40,996,0.545454545,0.013514243,9.7,167400,50321,55571,144167600,751
2013,7,Dorchester County,SC,andrea,TS,2,1,1,2,0,0,40,996,0.545454545,0.013802163,9.7,167400,50321,55571,147832100,767
2016,5,Dorchester County,SC,bonnie,TD,2,1,1,1,10327,14617,30,1010,7,0.00745079,9.5,144,53005,57712,85470300,430
2016,6,Dorchester County,SC,bonnie,TD,2,1,1,2,10327,14098,30,1010,7,0.007572082,9.5,144,53005,57712,87213200,437
2018,10,Fairfield County,SC,michael,TS,3,1,1,1,687221.913,91431.249,45,990,0.6,0.000590667,17.3,24,8979,11851,1325600,7
2018,11,Fairfield County,SC,michael,TS,3,1,1,2,687221.913,72618.871,45,990,0.6,0.000337524,17.3,24,8979,11851,612500,4
2018,12,Fairfield County,SC,michael,TS,3,1,1,3,687221.913,734669.234,45,990,0.6,0.000253143,17.3,24,8979,11851,600000,3
2013,6,Florence County,SC,andrea,EX,3,1,1,1,46540.94,44950.683,40,996,0.75,0.001739575,15.7,114900,51332,58635,17097800,102
2013,7,Florence County,SC,andrea,EX,3,1,1,2,46540.94,43152.041,40,996,0.75,0.001841903,15.7,114900,51332,58635,18860100,108
2013,8,Florence County,SC,andrea,EX,3,1,1,3,46540.94,47778.766,40,996,0.75,0.001807794,15.7,114900,51332,58635,17921200,106
2012,5,Georgetown County,SC,beryl,TS,2,1,1,1,178971.787,280960.606,40,1001,1,0.066060984,13.3,165700,22361,33681,454751800,2225
2012,6,Georgetown County,SC,beryl,TS,2,1,1,2,178971.787,313445.985,40,1001,1,0.06656572,13.3,165700,22361,33681,464773800,2242
2016,5,Georgetown County,SC,bonnie,LO,2,1,1,1,119784.866,273188.732,25,1010,14,0.030213253,14.5,473,24379,34091,205290200,1030
2016,6,Georgetown County,SC,bonnie,LO,2,1,1,2,119784.866,429568.399,25,1010,14,0.026077264,14.5,473,24379,34091,190772700,889
2016,9,Georgetown County,SC,hermine,TS,17,1,1,1,380720.443,146927.826,50,991,1.607142857,0.023671937,14.5,473,24379,34091,172026500,807
2016,10,Georgetown County,SC,hermine,TS,17,1,1,2,380720.443,186015.35,50,991,1.607142857,0.022762606,14.5,473,24379,34091,164727400,776
2016,10,Georgetown County,SC,matthew,H1,16,1,2,1,380720.443,186015.35,75,971,1.5,0.022762606,14.5,473,24379,34091,164727400,776
2016,11,Georgetown County,SC,hermine,TS,17,1,1,3,380720.443,63044.543,50,991,1.607142857,0.022117274,14.5,473,24379,34091,158996900,754
2016,11,Georgetown County,SC,matthew,H1,16,1,2,2,380720.443,63044.543,75,971,1.5,0.022117274,14.5,473,24379,34091,158996900,754
2016,12,Georgetown County,SC,hermine,TS,17,1,1,4,380720.443,194478.708,50,991,1.607142857,0.021061277,14.5,473,24379,34091,151628100,718
2016,12,Georgetown County,SC,matthew,H1,16,1,2,3,380720.443,194478.708,75,971,1.5,0.021061277,14.5,473,24379,34091,151628100,718
